"Text","Binary_Sentiment","Cont_Sentiment"
"need you my help?","1.0","2.4424543380737305"
"jul","0.0","-1.5365645885467529"
"no, madam  we have cull'd such necessaries      as are behooffull for our state to morrow","1.0","3.6155533790588379"
"so please you, let me now be left alone,      and let the nurse this night sit up with you       for i am sure you have your hands full all      in this so sudden business","0.0","-1.3466980457305908"
"mother","1.0","0.54128074645996094"
"good night","1.0","6.2903194427490234"
"get thee to bed, and rest  for thou hast need","1.0","1.3017127513885498"
"exeunt  mother and nurse","1.0","3.2184877395629883"
"jul","0.0","-1.5365645885467529"
"farewell!","0.0","-5.9704627990722656"
"god knows when we shall meet again","0.0","-4.1986093521118164"
"i have a faint cold fear thrills through my veins      that almost freezes up the heat of life","1.0","0.99015021324157715"
"i'll call them back again to comfort me","1.0","0.44680309295654297"
"nurse!  what should she do here?","1.0","3.7414395809173584"
"my dismal scene i needs must act alone","1.0","1.3788189888000488"
"come, vial","1.0","1.015955924987793"
"what if this mixture do not work at all?","1.0","1.0911684036254883"
"shall i be married then to morrow morning?","0.0","-2.4762587547302246"
"no, no!","1.0","1.615288257598877"
"this shall forbid it","0.0","-3.6501364707946777"
"lie thou there","1.0","4.1700658798217773"
"lays down a dagger","1.0","7.1662044525146484"
"what if it be a poison which the friar      subtilly hath minist'red to have me dead,      lest in this marriage he should be dishonour'd      because he married me before to romeo?","1.0","3.7214071750640869"
"i fear it is  and yet methinks it should not,      for he hath still been tried a holy man","1.0","3.2328946590423584"
"i will not entertain so bad a thought","0.0","-5.6632561683654785"
"how if, when i am laid into the tomb,      i wake before the time that romeo      come to redeem me?","1.0","3.9648725986480713"
"there's a fearful point!","1.0","0.49725675582885742"
"shall i not then be stifled in the vault,      to whose foul mouth no healthsome air breathes in,      and there die strangled ere my romeo comes?","0.0","-1.0062203407287598"
"or, if i live, is it not very like      the horrible conceit of death and night,      together with the terror of the place       as in a vault, an ancient receptacle      where for this many hundred years the bones      of all my buried ancestors are pack'd       where bloody tybalt, yet but green in earth,      lies fest'ring in his shroud  where, as they say,      at some hours in the night spirits resort       alack, alack, is it not like that i,      so early waking  what with loathsome smells,      and shrieks like mandrakes torn out of the earth,      that living mortals, hearing them, run mad       o, if i wake, shall i not be distraught,      environed with all these hideous fears,      and madly play with my forefathers' joints,      and pluck the mangled tybalt from his shroud ,      and, in this rage, with some great kinsman's bone      as with a club dash out my desp'rate brains?","0.0","-3.7979843616485596"
"o, look!","1.0","1.8822250366210938"
"methinks i see my cousin's ghost      seeking out romeo, that did spit his body      upon a rapier's point","1.0","2.7527382373809814"
"stay, tybalt, stay!","1.0","4.4760122299194336"
"romeo, i come!","0.0","-1.8479528427124023"
"this do i drink to thee","1.0","1.1497030258178711"
"she  drinks and  falls upon her bed within the curtains","1.0","5.4377832412719727"
"scene iv","1.0","1.5529613494873047"
"capulet's house","1.0","0.43415522575378418"
"enter lady of the house and nurse","1.0","1.3699623346328735"
"lady","1.0","5.6458840370178223"
"hold, take these keys and fetch more spices, nurse","1.0","8.0217084884643555"
"nurse","1.0","4.3789544105529785"
"they call for dates and quinces in the pastry","1.0","3.0422492027282715"
"enter old capulet","1.0","4.4016551971435547"
"cap","0.0","-1.5365645885467529"
"come, stir, stir, stir!","0.0","-1.5567030906677246"
"the second cock hath crow'd,      the curfew bell hath rung, 'tis three o'clock","1.0","2.9460194110870361"
"look to the bak'd meats, good angelica       spare not for cost","1.0","3.8959569931030273"
"nurse","1.0","4.3789544105529785"
"go, you cot quean, go,      get you to bed!","1.0","1.8250434398651123"
"faith, you'll be sick to morrow      for this night's watching","0.0","-4.2185068130493164"
"cap","0.0","-1.5365645885467529"
"no, not a whit","1.0","3.521207332611084"
"what, i have watch'd ere now      all night for lesser cause, and ne'er been sick","1.0","2.2623825073242188"
"lady","1.0","5.6458840370178223"
"ay, you have been a mouse hunt in your time       but i will watch you from such watching now","0.0","-1.1315274238586426"
"exeunt lady and nurse","1.0","4.9500250816345215"
"cap","0.0","-1.5365645885467529"
"a jealous hood, a jealous hood!","1.0","2.1196961402893066"
"enter three or four  fellows, with spits and logs and baskets","1.0","8.5966625213623047"
"what is there?","1.0","2.4800601005554199"
"now, fellow,      fellow","0.0","-2.5983855724334717"
"things for the cook, sir  but i know not what","0.0","-3.2533550262451172"
"cap","0.0","-1.5365645885467529"
"make haste, make haste","1.0","0.088103294372558594"
"exit fellow","0.0","-3.5560123920440674"
"sirrah, fetch drier        logs","1.0","4.4727611541748047"
"call peter  he will show thee where they are","1.0","7.1865749359130859"
"fellow","0.0","-2.1224706172943115"
"i have a head, sir, that will find out logs      and never trouble peter for the matter","0.0","-1.7556965351104736"
"cap","0.0","-1.5365645885467529"
"mass, and well said  a merry whoreson, ha!","1.0","8.4473075866699219"
"thou shalt be loggerhead","1.0","3.7789041996002197"
"exit fellow","0.0","-3.5560123920440674"
"good faith, 'tis day","1.0","7.2358064651489258"
"the county will be here with music straight,      for so he said he would","1.0","8.0238876342773438"
"play music","0.0","-1.0880799293518066"
"i hear him near","0.0","-1.3453214168548584"
"nurse!","1.0","5.5982365608215332"
"wife!","1.0","13.418600082397461"
"what, ho!","0.0","-1.8972666263580322"
"what, nurse, i say!","1.0","1.6691327095031738"
"enter nurse","1.0","0.81535047292709351"
"go waken juliet  go and trim her up","0.0","-3.3847308158874512"
"i'll go and chat with paris","1.0","6.1984634399414062"
"hie, make haste,      make haste!","1.0","2.6489500999450684"
"the bridegroom he is come already       make haste, i say","1.0","1.3524187803268433"
"exeunt","0.0","-1.5365645885467529"
"scene v   juliet's chamber","0.0","-5.3668079376220703"
"enter nurse","1.0","0.81535047292709351"
"nurse","1.0","4.3789544105529785"
"mistress!","1.0","3.4910249710083008"
"what, mistress!","0.0","-1.108288049697876"
"juliet!","0.0","-3.9106447696685791"
"fast, i warrant her, she","1.0","4.2471723556518555"
"why, lamb!","0.0","-2.2037527561187744"
"why, lady!","1.0","0.23047542572021484"
"fie, you slug abed!","1.0","2.8073232173919678"
"why, love, i say!","0.0","-3.4986014366149902"
"madam!","1.0","4.2881808280944824"
"sweetheart!","1.0","3.3589248657226562"
"why, bride!","0.0","-2.7339613437652588"
"what, not a word?","0.0","-0.30323934555053711"
"you take your pennyworths now!","1.0","4.0961418151855469"
"sleep for a week  for the next night, i warrant,      the county paris hath set up his rest      that you shall rest but little","0.0","-10.227874755859375"
"god forgive me!","1.0","0.45085763931274414"
"marry, and amen","1.0","5.7273697853088379"
"how sound is she asleep!","1.0","8.8118152618408203"
"i needs must wake her","1.0","3.0005393028259277"
"madam, madam, madam!","1.0","3.5644009113311768"
"ay, let the county take you in your bed!","1.0","3.8013014793395996"
"he'll fright you up, i' faith","1.0","7.3932595252990723"
"will it not be?","1.0","0.74037027359008789"
"draws aside the curtains","1.0","2.3047537803649902"
"what, dress'd, and in your clothes, and down again?","0.0","-3.6654789447784424"
"i must needs wake you","1.0","5.3687887191772461"
"lady!","1.0","6.9726924896240234"
"lady!","1.0","6.9726924896240234"
"lady!","1.0","6.9726924896240234"
"alas, alas!","0.0","-15.123903274536133"
"help, help!","1.0","2.1325602531433105"
"my lady's dead!","1.0","5.7239384651184082"
"o weraday that ever i was born!","1.0","1.5326030254364014"
"some aqua vitae, ho!","0.0","-6.3067531585693359"
"my lord!","1.0","1.8417000770568848"
"my lady!","1.0","6.9132461547851562"
"enter mother","1.0","0.98267918825149536"
"mother","1.0","0.54128074645996094"
"what noise is here?","0.0","-1.6356031894683838"
"nurse","1.0","4.3789544105529785"
"o lamentable day!","1.0","2.3007450103759766"
"mother","1.0","0.54128074645996094"
"what is the matter?","0.0","-3.1296737194061279"
"nurse","1.0","4.3789544105529785"
"look, look!","1.0","2.4492223262786865"
"o heavy day!","1.0","1.6204462051391602"
"mother","1.0","0.54128074645996094"
"o me, o me!","1.0","2.1098852157592773"
"my child, my only life!","1.0","4.1624841690063477"
"revive, look up, or i will die with thee!","1.0","5.0365390777587891"
"help, help!","1.0","2.1325602531433105"
"call help","1.0","3.7160696983337402"
"enter father","1.0","2.9863119125366211"
"father","1.0","0.94678783416748047"
"for shame, bring juliet forth  her lord is come","0.0","-5.4931783676147461"
"nurse","1.0","4.3789544105529785"
"she's dead, deceas'd  she's dead!","1.0","2.1835107803344727"
"alack the day!","1.0","2.988945484161377"
"mother","1.0","0.54128074645996094"
"alack the day, she's dead, she's dead, she's dead!","1.0","2.6718416213989258"
"cap","0.0","-1.5365645885467529"
"ha!","0.0","-3.6691594123840332"
"let me see her","0.0","-0.36898422241210938"
"out alas!","0.0","-4.3291873931884766"
"she's cold,      her blood is settled, and her joints are stiff       life and these lips have long been separated","0.0","-4.9990949630737305"
"death lies on her like an untimely frost      upon the sweetest flower of all the field","1.0","4.223569393157959"
"nurse","1.0","4.3789544105529785"
"o lamentable day!","1.0","2.3007450103759766"
"mother","1.0","0.54128074645996094"
"o woful time!","1.0","2.6987075805664062"
"cap","0.0","-1.5365645885467529"
"death, that hath ta'en her hence to make me wail,      ties up my tongue and will not let me speak","1.0","2.916226863861084"
"enter friar  laurence  and the county  paris , with musicians","1.0","8.1988725662231445"
"friar","0.0","-1.5365645885467529"
"come, is the bride ready to go to church?","1.0","1.6084671020507812"
"cap","0.0","-1.5365645885467529"
"ready to go, but never to return","1.0","1.1544957160949707"
"o son, the night before thy wedding day      hath death lain with thy wife","1.0","4.1588892936706543"
"see, there she lies,      flower as she was, deflowered by him","1.0","3.2265355587005615"
"death is my son in law, death is my heir       my daughter he hath wedded","1.0","3.796208381652832"
"i will die      and leave him all","1.0","1.0116856098175049"
"life, living, all is death's","1.0","3.1581051349639893"
"par","1.0","8.4952068328857422"
"have i thought long to see this morning's face,      and doth it give me such a sight as this?","1.0","2.7802746295928955"
"mother","1.0","0.54128074645996094"
"accurs'd, unhappy, wretched, hateful day!","0.0","-0.015674114227294922"
"most miserable hour that e'er time saw      in lasting labour of his pilgrimage!","0.0","-3.1907985210418701"
"but one, poor one, one poor and loving child,      but one thing to rejoice and solace in,      and cruel death hath catch'd it from my sight!","1.0","3.1221914291381836"
"nurse","1.0","4.3789544105529785"
"o woe?","1.0","2.2713980674743652"
"o woful, woful, woful day!","1.0","2.1065483093261719"
"most lamentable day, most woful day      that ever ever i did yet behold!","1.0","5.832179069519043"
"o day!","1.0","2.9165277481079102"
"o day!","1.0","2.9165277481079102"
"o day!","1.0","2.9165277481079102"
"o hateful day!","0.0","-3.2935144901275635"
"never was seen so black a day as this","1.0","2.9645600318908691"
"o woful day!","1.0","2.3007450103759766"
"o woful day!","1.0","2.3007450103759766"
"par","1.0","8.4952068328857422"
"beguil'd, divorced, wronged, spited, slain!","1.0","4.2011666297912598"
"most detestable death, by thee beguil'd,      by cruel cruel thee quite overthrown!","0.0","-3.9528982639312744"
"o love!","1.0","2.6789093017578125"
"o life!","1.0","0.73516559600830078"
"not life, but love in death      cap","1.0","5.8346190452575684"
"despis'd, distressed, hated, martyr'd, kill'd!","1.0","0.89306128025054932"
"uncomfortable time, why cam'st thou now      to murther, murther our solemnity?","0.0","-2.9347238540649414"
"o child!","1.0","2.8663110733032227"
"o child!","1.0","2.8663110733032227"
"my soul, and not my child!","1.0","6.6692824363708496"
"dead art thou, dead!","1.0","5.1717767715454102"
"alack, my child is dead,      and with my child my joys are buried!","1.0","5.0289230346679688"
"friar","0.0","-1.5365645885467529"
"peace, ho, for shame!","0.0","-9.9358091354370117"
"confusion's cure lives not      in these confusions","0.0","-4.9418096542358398"
"heaven and yourself      had part in this fair maid!","1.0","4.4882597923278809"
"now heaven hath all,      and all the better is it for the maid","1.0","2.7635142803192139"
"your part in her you could not keep from death,      but heaven keeps his part in eternal life","1.0","2.5246624946594238"
"the most you sought was her promotion,      for 'twas your heaven she should be advanc'd       and weep ye now, seeing she is advanc'd      above the clouds, as high as heaven itself?","0.0","-0.44687163829803467"
"o, in this love, you love your child so ill      that you run mad, seeing that she is well","0.0","-0.16733527183532715"
"she's not well married that lives married long,      but she's best married that dies married young","1.0","0.32035112380981445"
"dry up your tears and stick your rosemary      on this fair corse, and, as the custom is,      in all her best array bear her to church       for though fond nature bids us all lament,      yet nature's tears are reason's merriment","1.0","1.1909983158111572"
"cap","0.0","-1.5365645885467529"
"all things that we ordained festival      turn from their office to black funeral       our instruments to melancholy bells,      our wedding cheer to a sad burial feast       our solemn hymns to sullen dirges change       our bridal flowers serve for a buried corse       and all things change them to the contrary","1.0","5.1678085327148438"
"friar","0.0","-1.5365645885467529"
"sir, go you in  and, madam, go with him       and go, sir paris","0.0","-3.2408454418182373"
"every one prepare      to follow this fair corse unto her grave","1.0","0.90094691514968872"
"the heavens do low'r upon you for some ill       move them no more by crossing their high will","1.0","2.0463221073150635"
"exeunt","0.0","-1.5365645885467529"
"manent musicians  and nurse","1.0","5.5340404510498047"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"faith, we may put up our pipes and be gone","0.0","-0.62665319442749023"
"nurse","1.0","4.3789544105529785"
"honest good fellows, ah, put up, put up!","1.0","0.39517879486083984"
"for well you know this is a pitiful case","1.0","5.7373638153076172"
"exit","0.0","-5.5216097831726074"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"ay, by my troth, the case may be amended","1.0","2.3939180374145508"
"enter peter","1.0","6.7623424530029297"
"pet","0.0","-6.9092626571655273"
"musicians, o, musicians, 'heart's ease,' 'heart's ease'!","1.0","5.338961124420166"
"o, an you will have me live, play 'heart's ease '","0.0","-0.55447793006896973"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"why 'heart's ease'',      pet","0.0","-5.3681039810180664"
"o, musicians, because my heart itself plays 'my heart is      full of woe '","1.0","3.2019193172454834"
"o, play me some merry dump to comfort me","1.0","3.7155218124389648"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"not a dump we!","1.0","2.5507822036743164"
"'tis no time to play now","0.0","-0.53461122512817383"
"pet","0.0","-6.9092626571655273"
"you will not then?","1.0","0.29379510879516602"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"no","1.0","0.51140308380126953"
"pet","0.0","-6.9092626571655273"
"i will then give it you soundly","1.0","5.6922488212585449"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"what will you give us?","1.0","3.7942414283752441"
"pet","0.0","-6.9092626571655273"
"no money, on my faith, but the gleek","1.0","3.2160472869873047"
"i will give you the       minstrel","1.0","4.6328587532043457"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"then will i give you the serving creature","1.0","2.5652327537536621"
"pet","0.0","-6.9092626571655273"
"then will i lay the serving creature's dagger on your pate","1.0","5.0934543609619141"
"i will carry no crotchets","1.0","3.9621047973632812"
"i'll re you, i'll fa you","1.0","1.4316737651824951"
"do you      note me?","0.0","-0.39337831735610962"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"an you re us and fa us, you note us","1.0","3.8700098991394043"
"2","1.0","7.1787524223327637"
"mus","0.0","-1.5365645885467529"
"pray you put up your dagger, and put out your wit","1.0","5.766118049621582"
"pet","0.0","-6.9092626571655273"
"then have at you with my wit!","0.0","-2.1970369815826416"
"i will dry beat you with an      iron wit, and put up my iron dagger","1.0","3.9267139434814453"
"answer me like men","0.0","-4.2941856384277344"
"'when griping grief the heart doth wound,               and doleful dumps the mind oppress,             then music with her silver sound'         why 'silver sound'?","1.0","7.7158513069152832"
"why 'music with her silver sound'?","0.0","-0.53927087783813477"
"what say you, simon catling?","1.0","4.0158543586730957"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"marry, sir, because silver hath a sweet sound","1.0","1.0283074378967285"
"pet","0.0","-6.9092626571655273"
"pretty!","1.0","8.8659172058105469"
"what say you, hugh rebeck?","1.0","2.2525234222412109"
"2","1.0","7.1787524223327637"
"mus","0.0","-1.5365645885467529"
"i say 'silver sound' because musicians sound for silver","1.0","5.7101950645446777"
"pet","0.0","-6.9092626571655273"
"pretty too!","1.0","6.1776103973388672"
"what say you, james soundpost?","1.0","3.3014378547668457"
"3","1.0","1.9663949012756348"
"mus","0.0","-1.5365645885467529"
"faith, i know not what to say","1.0","2.9287278652191162"
"pet","0.0","-6.9092626571655273"
"o, i cry you mercy!","0.0","-2.0259461402893066"
"you are the singer","1.0","1.7270822525024414"
"i will say for you","1.0","2.6109883785247803"
"it      is 'music with her silver sound' because musicians have no      gold for sounding","0.0","-1.6360101699829102"
"'then music with her silver sound               with speedy help doth lend redress '","1.0","6.714838981628418"
"exit","0.0","-5.5216097831726074"
"1","0.0","-3.4015517234802246"
"mus","0.0","-1.5365645885467529"
"what a pestilent knave is this same?","1.0","0.83094549179077148"
"2","1.0","7.1787524223327637"
"mus","0.0","-1.5365645885467529"
"hang him, jack!","0.0","-4.9868278503417969"
"come, we'll in here, tarry for the      mourners, and stay dinner","0.0","-0.91349363327026367"
"exeunt","0.0","-1.5365645885467529"
"act v  scene i   mantua","1.0","2.9095768928527832"
"a street","1.0","2.1033034324645996"
"enter romeo","1.0","0.43817496299743652"
"rom","0.0","-1.7296195030212402"
"if i may trust the flattering truth of sleep      my dreams presage some joyful news at hand","1.0","0.43338823318481445"
"my bosom's lord sits lightly in his throne,      and all this day an unaccustom'd spirit      lifts me above the ground with cheerful thoughts","1.0","5.1037325859069824"
"i dreamt my lady came and found me dead      (strange dream that gives a dead man leave to think!)","1.0","6.0078926086425781"
"and breath'd such life with kisses in my lips      that i reviv'd and was an emperor","0.0","-1.8784506320953369"
"ah me!","0.0","-3.8191361427307129"
"how sweet is love itself possess'd,      when but love's shadows are so rich in joy!","1.0","9.9296875"
"enter romeo's man balthasar, booted","1.0","3.3531808853149414"
"news from verona!","0.0","-6.4609308242797852"
"how now, balthasar?","1.0","5.0804252624511719"
"dost thou not bring me letters from the friar?","1.0","4.0163083076477051"
"how doth my lady?","1.0","7.5585293769836426"
"is my father well?","1.0","4.022341251373291"
"how fares my juliet?","1.0","0.7570185661315918"
"that i ask again,      for nothing can be ill if she be well","0.0","-6.3487234115600586"
"man","1.0","2.641819953918457"
"then she is well, and nothing can be ill","1.0","2.5050241947174072"
"her body sleeps in capel's monument,      and her immortal part with angels lives","1.0","7.0934343338012695"
"i saw her laid low in her kindred's vault      and presently took post to tell it you","1.0","6.5420374870300293"
"o, pardon me for bringing these ill news,      since you did leave it for my office, sir","0.0","-5.1079397201538086"
"rom","0.0","-1.7296195030212402"
"is it e'en so?","1.0","3.96832275390625"
"then i defy you, stars!","1.0","3.7590377330780029"
"thou knowest my lodging","1.0","3.2568349838256836"
"get me ink and paper      and hire posthorses","0.0","-8.1565885543823242"
"i will hence to night","1.0","6.6635217666625977"
"man","1.0","2.641819953918457"
"i do beseech you, sir, have patience","0.0","-5.0301504135131836"
"your looks are pale and wild and do import      some misadventure","1.0","0.93168878555297852"
"rom","0.0","-1.7296195030212402"
"tush, thou art deceiv'd","1.0","6.5384140014648438"
"leave me and do the thing i bid thee do","1.0","2.5311610698699951"
"hast thou no letters to me from the friar?","1.0","1.9154684543609619"
"man","1.0","2.641819953918457"
"no, my good lord","1.0","5.4534120559692383"
"rom","0.0","-1.7296195030212402"
"no matter","0.0","-3.4678642749786377"
"get thee gone      and hire those horses","0.0","-5.0224213600158691"
"i'll be with thee straight","1.0","3.4469180107116699"
"exit  balthasar","0.0","-0.039613246917724609"
"well, juliet, i will lie with thee to night","0.0","-3.2278420925140381"
"let's see for means","0.0","-1.4971678256988525"
"o mischief, thou art swift      to enter in the thoughts of desperate men!","0.0","-1.1960368156433105"
"i do remember an apothecary,      and hereabouts 'a dwells, which late i noted      in tatt'red weeds, with overwhelming brows,      culling of simples","1.0","1.0835988521575928"
"meagre were his looks,      sharp misery had worn him to the bones       and in his needy shop a tortoise hung,      an alligator stuff'd, and other skins      of ill shaped fishes  and about his shelves      a beggarly account of empty boxes,      green earthen pots, bladders, and musty seeds,      remnants of packthread, and old cakes of roses      were thinly scattered, to make up a show","0.0","-5.7305293083190918"
"noting this penury, to myself i said,      'an if a man did need a poison now      whose sale is present death in mantua,      here lives a caitiff wretch would sell it him '","1.0","4.2339677810668945"
"o, this same thought did but forerun my need,      and this same needy man must sell it me","0.0","-2.7055668830871582"
"as i remember, this should be the house","0.0","-6.2341461181640625"
"being holiday, the beggar's shop is shut","0.0","-5.7121515274047852"
"what, ho!","0.0","-1.8972666263580322"
"apothecary!","1.0","4.2881808280944824"
"enter apothecary","1.0","2.7901337146759033"
"apoth","0.0","-1.5365645885467529"
"who calls so loud?","1.0","1.5344257354736328"
"rom","0.0","-1.7296195030212402"
"come hither, man","1.0","1.0976262092590332"
"i see that thou art poor","1.0","4.0278863906860352"
"hold, there is forty ducats","1.0","2.6016924381256104"
"let me have      a dram of poison, such soon speeding gear      as will disperse itself through all the veins      that the life weary taker mall fall dead,      and that the trunk may be discharg'd of breath      as violently as hasty powder fir'd      doth hurry from the fatal cannon's womb","1.0","1.1925687789916992"
"apoth","0.0","-1.5365645885467529"
"such mortal drugs i have  but mantua's law      is death to any he that utters them","0.0","-6.6965780258178711"
"rom","0.0","-1.7296195030212402"
"art thou so bare and full of wretchedness      and fearest to die?","1.0","5.5826711654663086"
"famine is in thy cheeks,      need and oppression starveth in thine eyes,      contempt and beggary hangs upon thy back       the world is not thy friend, nor the world's law       the world affords no law to make thee rich       then be not poor, but break it and take this","1.0","5.4348063468933105"
"apoth","0.0","-1.5365645885467529"
"my poverty but not my will consents","1.0","3.3877937793731689"
"rom","0.0","-1.7296195030212402"
"i pay thy poverty and not thy will","1.0","5.0000176429748535"
"apoth","0.0","-1.5365645885467529"
"put this in any liquid thing you will      and drink it off, and if you had the strength      of twenty men, it would dispatch you straight","1.0","2.7883081436157227"
"rom","0.0","-1.7296195030212402"
"there is thy gold  worse poison to men's souls,      doing more murther in this loathsome world,      than these poor compounds that thou mayst not sell","0.0","-5.8436260223388672"
"i sell thee poison  thou hast sold me none","1.0","5.562098503112793"
"farewell","0.0","-10.34326171875"
"buy food and get thyself in flesh","1.0","9.6510410308837891"
"come, cordial and not poison, go with me      to juliet's grave  for there must i use thee","0.0","-2.3217589855194092"
"exeunt","0.0","-1.5365645885467529"
"scene ii","1.0","3.1183614730834961"
"verona","0.0","-1.5365645885467529"
"friar laurence's cell","1.0","2.9162454605102539"
"enter friar john to friar laurence","0.0","-2.0290603637695312"
"john","0.0","-23.935276031494141"
"holy franciscan friar, brother, ho!","1.0","7.9014925956726074"
"enter friar laurence","0.0","-1.4787709712982178"
"laur","0.0","-1.5365645885467529"
"this same should be the voice of friar john","0.0","-6.3176145553588867"
"welcome from mantua","1.0","4.5899853706359863"
"what says romeo?","1.0","2.7491793632507324"
"or, if his mind be writ, give me his letter","1.0","0.71633577346801758"
"john","0.0","-23.935276031494141"
"going to find a barefoot brother out,      one of our order, to associate me      here in this city visiting the sick,      and finding him, the searchers of the town,      suspecting that we both were in a house      where the infectious pestilence did reign,      seal'd up the doors, and would not let us forth,      so that my speed to mantua there was stay'd","1.0","3.6329450607299805"
"laur","0.0","-1.5365645885467529"
"who bare my letter, then, to romeo?","0.0","-2.5244343280792236"
"john","0.0","-23.935276031494141"
"i could not send it  here it is again       nor get a messenger to bring it thee,      so fearful were they of infection","1.0","2.8629028797149658"
"laur","0.0","-1.5365645885467529"
"unhappy fortune!","1.0","3.3797342777252197"
"by my brotherhood,      the letter was not nice, but full of charge,      of dear import  and the neglecting it      may do much danger","1.0","3.332892894744873"
"friar john, go hence,      get me an iron crow and bring it straight      unto my cell","1.0","2.6517317295074463"
"john","0.0","-23.935276031494141"
"brother, i'll go and bring it thee","1.0","6.641963005065918"
"exit","0.0","-5.5216097831726074"
"laur","0.0","-1.5365645885467529"
"now, must i to the monument alone","1.0","0.14767122268676758"
"within this three hours will fair juliet wake","1.0","1.3334355354309082"
"she will beshrew me much that romeo      hath had no notice of these accidents       but i will write again to mantua,      and keep her at my cell till romeo come       poor living corse, clos'd in a dead man's tomb!","0.0","-3.3120791912078857"
"exit","0.0","-5.5216097831726074"
"scene iii","0.0","-8.1076774597167969"
"verona","0.0","-1.5365645885467529"
"a churchyard  in it the monument of the capulets","1.0","1.9674463272094727"
"enter paris and his page with flowers and  a torch","1.0","2.7489056587219238"
"par","1.0","8.4952068328857422"
"give me thy torch, boy","1.0","2.0956788063049316"
"hence, and stand aloof","0.0","-0.033588409423828125"
"yet put it out, for i would not be seen","0.0","-3.6033446788787842"
"under yond yew tree lay thee all along,      holding thine ear close to the hollow ground","0.0","-5.6304669380187988"
"so shall no foot upon the churchyard tread      (being loose, unfirm, with digging up of graves)      but thou shalt hear it","0.0","-9.5745477676391602"
"whistle then to me,      as signal that thou hear'st something approach","1.0","1.8160977363586426"
"give me those flowers","0.0","-7.8345603942871094"
"do as i bid thee, go","0.0","-1.1901705265045166"
"page","1.0","3.0926337242126465"
"aside  i am almost afraid to stand alone      here in the churchyard  yet i will adventure","1.0","8.4615650177001953"
"retires","0.0","-1.5365645885467529"
"par","1.0","8.4952068328857422"
"sweet flower, with flowers thy bridal bed i strew      (o woe!","1.0","1.9186646938323975"
"thy canopy is dust and stones)      which with sweet water nightly i will dew       or, wanting that, with tears distill'd by moans","1.0","5.6092123985290527"
"the obsequies that i for thee will keep      nightly shall be to strew, thy grave and weep","0.0","-1.98111891746521"
"whistle boy","1.0","1.2652807235717773"
"the boy gives warning something doth approach","0.0","-2.3909537792205811"
"what cursed foot wanders this way to night      to cross my obsequies and true love's rite?","0.0","-0.079407930374145508"
"what, with a torch?","1.0","2.693079948425293"
"muffle me, night, awhile","0.0","-1.1757612228393555"
"retires","0.0","-1.5365645885467529"
"enter romeo, and balthasar with a torch, a mattock,                      and a crow of iron","1.0","5.051966667175293"
"rom","0.0","-1.7296195030212402"
"give me that mattock and the wrenching iron","1.0","4.4260482788085938"
"hold, take this letter","1.0","2.5546517372131348"
"early in the morning      see thou deliver it to my lord and father","1.0","5.406214714050293"
"give me the light","1.0","0.28082275390625"
"upon thy life i charge thee,      whate'er thou hearest or seest, stand all aloof      and do not interrupt me in my course","1.0","8.1397132873535156"
"why i descend into this bed of death      is partly to behold my lady's face,      but chiefly to take thence from her dead finger      a precious ring  a ring that i must use      in dear employment","0.0","-1.8173801898956299"
"therefore hence, be gone","0.0","-11.9766845703125"
"but if thou, jealous, dost return to pry      in what i farther shall intend to do,      by heaven, i will tear thee joint by joint      and strew this hungry churchyard with thy limbs","1.0","2.5903360843658447"
"the time and my intents are savage wild,      more fierce and more inexorable far      than empty tigers or the roaring sea","1.0","8.5203542709350586"
"bal","0.0","-1.5365645885467529"
"i will be gone, sir, and not trouble you","0.0","-1.9863767623901367"
"rom","0.0","-1.7296195030212402"
"so shalt thou show me friendship","0.0","-1.7754836082458496"
"take thou that","1.0","4.3747072219848633"
"live, and be prosperous  and farewell, good fellow","1.0","0.40546059608459473"
"bal","0.0","-1.5365645885467529"
"aside  for all this same, i'll hide me hereabout","1.0","3.1931178569793701"
"his looks i fear, and his intents i doubt","1.0","5.6677975654602051"
"retires","0.0","-1.5365645885467529"
"rom","0.0","-1.7296195030212402"
"thou detestable maw, thou womb of death,      gorg'd with the dearest morsel of the earth,      thus i enforce thy rotten jaws to open,      and in despite i'll cram thee with more food","0.0","-1.8138279914855957"
"romeo opens the tomb","0.0","-2.7597353458404541"
"par","1.0","8.4952068328857422"
"this is that banish'd haughty montague      that murd'red my love's cousin  with which grief      it is supposed the fair creature died       and here is come to do some villanous shame      to the dead bodies","1.0","2.4106991291046143"
"i will apprehend him","1.0","2.0960450172424316"
"stop thy unhallowed toil, vile montague!","0.0","-0.52727079391479492"
"can vengeance be pursu'd further than death?","1.0","5.202146053314209"
"condemned villain, i do apprehend thee","1.0","5.5399351119995117"
